"","treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","countPOM","status","date"
"206",428,549,"100477","100477","CORBOR","821",153.59,411.77,614288,6,62,"1.3",1.3,2016-08-04,"alive","MAIN;A",1,"A",20670
"207",430,551,"100479","100479","GUAGLA","821",154.26,413.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"208",458,582,"100507","100507","CECSCH","821",150.75,406.78,614273,6,300,"1.3",1.3,2016-08-04,"alive","MAIN;A",1,"A",20670
"209",464,588,"100512","100512","INGLAU","821",153.58,409.21,614274,6,68,"1.3",1.3,2016-08-04,"alive","MAIN;A",1,"A",20670
"210",468,595,"100519","100519","PSYBRA","821",154.58,408.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"211",468,596,"100519","100520","PSYBRA","821",154.58,408.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"212",471,599,"100522","100522","MANBID","821",154.31,407.64,614275,6,50.5,"1.3",1.3,2016-08-04,"alive","MAIN;A",1,"A",20670
"213",474,602,"100525","100525","SCHMOR","821",153.16,407.99,614276,6,NA,NA,NA,2016-08-04,"dead","MAIN;DEADT",1,"D",20670
"214",480,609,"100531","100531","CECSCH","821",153.01,405.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"215",484,613,"100535","100535","CECSCH","821",154.08,405.7,614277,6,293,"1.3",1.3,2016-08-04,"alive","MAIN;A",1,"A",20670
"216",493,622,"100543","100543","ALCLAT","821",153.15,405.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"217",495,624,"100545","100545","PSYBRA","821",152.72,405.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"218",495,625,"100545","100546","PSYBRA","821",152.72,405.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"219",497,627,"100548","100548","PSYBRA","821",150.39,405.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"220",498,628,"100549","100549","CECSCH","821",150.46,405.24,614278,6,NA,NA,NA,2016-08-04,"dead","MAIN;DEADT;ST",1,"D",20670
"221",510,642,"100561","100561","CECSCH","821",150.7,400.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"222",512,644,"100564","100563","PSYBRA","821",153.45,404.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"223",512,645,"100564","100564","PSYBRA","821",153.45,404.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"224",526,659,"100577","100577","TREMIC","821",150.61,402.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"225",535,668,"100585","100585","SCHMOR","821",148.03,403.96,614227,6,48.6,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"226",541,674,"100590","100590","SCHMOR","821",145.73,404.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"227",544,678,"100594","100594","PSYBRA","821",148.46,402.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"228",553,687,"100601","100601","CORBOR","821",146.65,401.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"229",560,694,"100608","100608","CECSCH","821",145.72,405.36,614235,6,349,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"230",563,697,"100610","100610","CECSCH","821",146.86,405.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"231",564,698,"100611","100611","PREMON","821",146.84,405.46,614236,6,161,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"232",566,700,"100613","100613","SCHMOR","821",149.23,405.49,614237,6,73,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"233",569,703,"100617","100617","TRIPAL","821",148.56,405.84,614239,6,75,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"234",570,704,"100618","100618","SCHMOR","821",149.68,406.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"235",571,705,"100619","100619","SCHMOR","821",149.58,407.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"236",573,707,"100620","100620","SCHMOR","821",147.93,407.53,614240,6,70,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"237",574,708,"100621","100621","CECSCH","821",147.47,408.44,614241,6,240,"1.25",1.27,2016-07-29,"alive","MAIN;A",1,"A",20664
"238",575,709,"100622","100622","CECSCH","821",146.8,407.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"239",576,710,"100623","100623","SCHMOR","821",146.86,408.3,614242,6,167,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"240",578,712,"100626","100626","SCHMOR","821",147.43,407.38,614244,6,118,"1.35",1.35,2016-07-29,"alive","MAIN;A",1,"A",20664
"241",579,713,"100627","100627","CECSCH","821",147.29,407.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"242",581,715,"100629","100629","SCHMOR","821",146.2,409.76,614245,6,166,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"243",584,718,"100631","100631","SCHMOR","821",148.9,409.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"244",585,719,"100632","100632","PALRIP","821",145.84,407.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"245",587,721,"100634","100634","SCHMOR","821",146.55,409.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"246",589,723,"100636","100636","FAROCC","821",147.12,409.25,614246,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT;B",1,"D",20664
"247",590,724,"100637","100637","SCHMOR","821",146.21,410.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"248",592,726,"100639","100639","SCHMOR","821",146.17,412.44,614251,6,107,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"249",600,734,"100647","100647","PREMON","821",145.19,413.12,614252,6,120,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"250",602,736,"100649","100649","GUAGUI","821",148.96,414.44,614253,6,33.1,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"251",604,738,"100650","100650","CASARB","821",148.03,414.36,614254,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT;ST",1,"D",20664
"252",606,740,"100652","100652","TRIPAL","821",145.49,415.1,614260,6,82,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"253",607,741,"100653","100653","MICPRA","821",145.1,418.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"254",608,742,"100654","100654","MICPRA","821",144.89,418.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"255",611,745,"100657","100657","CASARB","821",147.43,415.3,614261,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"256",613,747,"100662","100659","CASARB","821",149.21,404.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"257",613,748,"100662","100660","CASARB","821",149.21,404.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"258",613,749,"100662","100661","CASARB","821",149.21,404.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"259",613,750,"100662","100662","CASARB","821",149.21,404.1,614400,6,NA,NA,NA,2016-08-15,"broken below","MAIN;A;LS;B",1,"G",20681
"260",613,751,"100662","109716","CASARB","821",149.21,404.1,614403,6,182,"1.3",1.3,2016-08-15,"alive","SPROUT;A",1,"A",20681
"261",615,753,"100664","100664","PREMON","821",148.02,419.71,614262,6,140,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"262",630,771,"100688","100688","PSYBRA","821",142.04,415.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"263",630,772,"100688","100689","PSYBRA","821",142.04,415.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"264",630,773,"100688","100690","PSYBRA","821",142.04,415.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"265",630,774,"100688","100691","PSYBRA","821",142.04,415.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"266",633,777,"100693","100693","MYRSPL","821",142.36,418.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"267",634,778,"100695","100695","CASARB","821",140.77,417.08,614220,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT;B",1,"D",20664
"268",636,780,"100697","100697","MYRSPL","821",140.58,417.86,614221,6,34.8,"1.3",1.3,2016-07-29,"alive","MAIN;A;C",1,"A",20664
"269",643,789,"100703","100703","SCHMOR","821",141.78,415.1,614222,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"270",644,790,"100704","100704","SCHMOR","821",142.1,414.52,614207,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"271",645,791,"100705","100705","CECSCH","821",141.5,414.33,614208,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"272",646,792,"100707","100707","ALCLAT","821",143.57,411.06,614210,6,100,"1.1",1.1,2016-07-29,"alive","MAIN;A",1,"A",20664
"273",647,793,"100708","100708","SCHMOR","821",143.24,410.91,614211,6,248,"1.35",1.35,2016-07-29,"alive","MAIN;A",1,"A",20664
"274",650,798,"100713","100713","CASARB","821",141.25,412.69,614213,6,178,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"275",651,799,"100714","100714","SYMMAR","821",140.89,410.14,614214,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"276",654,802,"100717","100717","PSYBER","821",143.5,409.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"277",655,803,"100718","100718","CECSCH","821",144.51,409.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"278",659,807,"100722","100722","CASARB","821",141.26,408.27,614195,6,NA,NA,NA,2016-07-29,"broken below","MAIN;A;LS;B",1,"G",20664
"279",659,808,"100722","100723","CASARB","821",141.26,408.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"280",661,810,"100725","100725","PSYBRA","821",140.36,408.11,614196,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"281",662,811,"100726","100726","CASARB","821",141.62,404.84,614175,6,NA,NA,NA,2016-07-29,"broken below","MAIN;A;LS;B",1,"G",20664
"282",662,812,"100726","100727","CASARB","821",141.62,404.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"283",667,822,"100736","100736","SCHMOR","821",144.75,404.5,614176,6,252,"1.4",1.38,2016-07-29,"alive","MAIN;A",1,"A",20664
"284",668,823,"100737","100737","ALCLAT","821",144.37,404.81,614177,6,NA,NA,NA,2016-07-29,"broken below","MAIN;A;LS;B",1,"G",20664
"285",668,824,"100737","100738","ALCLAT","821",144.37,404.81,614178,6,48.5,"1.3",1.3,2016-07-29,"alive","SPROUT;A;C",1,"A",20664
"286",677,833,"100747","100747","CECSCH","821",143.49,401.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"287",681,837,"100756","100756","DENARB","821",143.09,402.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"288",686,842,"100760","100760","MICPRA","821",143.6,400.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"289",687,843,"100761","100745","PSYBRA","821",143.71,401.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"290",687,844,"100761","100761","PSYBRA","821",143.71,401.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"291",687,845,"100761","100762","PSYBRA","821",143.71,401.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"292",692,851,"100768","100768","PSYBER","721",126.98,404.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"293",692,852,"100768","100769","PSYBER","721",126.98,404.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"294",698,858,"100774","100774","CECSCH","721",129.51,404.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"295",706,866,"100781","100781","CECSCH","721",126.95,405.74,611446,6,375,"1.95",1.95,2016-07-28,"alive","MAIN;A;T",1,"A",20663
"296",711,871,"100786","100786","SCHMOR","721",129.88,408.94,611447,6,187,"1.45",1.43,2016-07-28,"alive","MAIN;A",1,"A",20663
"297",714,874,"100789","100789","CASARB","721",128.56,409.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"298",725,885,"100799","100799","OCOLEU","721",126.5,411.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"299",728,888,"100800","100800","PSYBER","721",125.63,412.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"300",733,894,"100806","100806","GUAGUI","721",133.18,401,611475,6,39.1,"1.3",1.3,2016-07-28,"alive","MAIN;A",1,"A",20663
"301",734,895,"100807","100807","OCOLEU","721",133.71,400.4,611476,6,NA,NA,NA,2016-07-28,"broken below","MAIN;A;LS;B",1,"G",20663
"302",735,896,"100808","100808","OCOLEU","721",134.03,401.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"303",738,899,"100810","100810","ALCLAT","721",132.14,401.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"304",739,900,"100811","100811","ALCFLO","721",132.59,401.65,611477,6,NA,NA,NA,2016-07-28,"broken below","MAIN;A;LS;B",1,"G",20663
"305",740,901,"100812","100812","CECSCH","721",133.97,402.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"306",741,902,"100813","100813","OCOLEU","721",134.38,402.06,611478,6,NA,NA,NA,2016-07-28,"broken below","MAIN;A;LS;B",1,"G",20663
"307",743,905,"100816","100816","CASARB","721",133.21,402.25,611479,6,NA,NA,NA,2016-07-28,"broken below","MAIN;A;LS;B;T",1,"G",20663
"308",743,906,"100816","100817","CASARB","721",133.21,402.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"309",747,912,"100822","100822","CECSCH","721",132.79,403.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"310",748,913,"100825","100823","PSYBRA","721",132.95,404.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"311",748,914,"100825","100824","PSYBRA","721",132.95,404.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"312",748,915,"100825","100825","PSYBRA","721",132.95,404.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"313",749,916,"100826","100826","PSYBRA","721",132.97,403.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"314",749,917,"100826","100827","PSYBRA","721",132.97,403.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"315",753,923,"100834","100833","PIPGLA","721",132.38,406.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"316",753,924,"100834","100834","PIPGLA","721",132.38,406.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"317",753,925,"100834","100835","PIPGLA","721",132.38,406.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"318",753,926,"100834","100836","PIPGLA","721",132.38,406.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"319",755,928,"100838","100838","PSYBRA","721",132.82,408.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"320",756,929,"100839","100839","PSYBRA","721",133.18,409.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"321",756,930,"100839","100840","PSYBRA","721",133.18,409.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"322",756,931,"100839","100841","PSYBRA","721",133.18,409.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"323",770,945,"100854","100854","CECSCH","721",134.01,410.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"324",771,946,"100855","100855","CECSCH","721",134.31,410.85,611503,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT;B",1,"D",20664
"325",774,949,"100858","100858","SCHMOR","721",132.99,412.33,611504,6,273,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"326",779,954,"100863","100863","SCHMOR","721",132.63,414,611505,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT",1,"D",20664
"327",780,955,"100864","100864","CECSCH","721",130.13,412.36,611506,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT;ST",1,"D",20664
"328",790,968,"100876","100876","PSYBER","721",133,415.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"329",790,969,"100876","100877","PSYBER","721",133,415.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"330",792,971,"100879","100879","PSYBRA","721",134.1,413.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"331",792,972,"100879","100880","PSYBRA","721",134.1,413.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"332",792,973,"100879","100881","PSYBRA","721",134.1,413.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"333",792,974,"100879","100882","PSYBRA","721",134.1,413.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"334",792,975,"100879","100883","PSYBRA","721",134.1,413.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"335",794,977,"100884","100884","PIPGLA","721",134.52,413.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"336",797,980,"100889","100887","PSYBRA","721",132.91,415.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"337",797,981,"100889","100888","PSYBRA","721",132.91,415.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"338",797,982,"100889","100889","PSYBRA","721",132.91,415.9,611515,6,NA,NA,NA,2016-07-29,"broken below","MAIN;A;LS;B",1,"G",20664
"339",797,983,"100889","100890","PSYBRA","721",132.91,415.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"340",803,990,"100896","100896","SCHMOR","721",131.07,416.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"341",806,993,"100899","100899","PALRIP","721",131.02,417.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"342",812,1002,"100904","100904","SCHMOR","721",138.42,415.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"343",813,1003,"100906","100905","CECSCH","721",137.49,415.78,611563,6,141,"2.2",2.2,2016-07-29,"alive","SPROUT;A",1,"A",20664
"344",813,1004,"100906","100906","CECSCH","721",137.49,415.78,611564,6,103,"2.6",2.6,2016-07-29,"alive","MAIN;A;ST",1,"A",20664
"345",816,1007,"100909","100909","SCHMOR","721",139.47,415.98,611565,6,103,"1.4",1.4,2016-07-29,"alive","MAIN;A",1,"A",20664
"346",818,1009,"100910","100910","SCHMOR","721",139.6,415.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"347",825,1019,"100920","100919","CASSYL","721",138.39,416.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"348",825,1020,"100920","100920","CASSYL","721",138.39,416.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"349",839,1042,"100940","100940","PSYBER","721",135.48,416.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"350",845,1049,"100947","100947","PSYBRA","721",135.3,415.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"351",846,1050,"100948","100948","GUAGUI","721",135.96,416.12,611566,6,65,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"352",847,1051,"100949","100949","CECSCH","721",131.8,417.17,611516,6,NA,NA,NA,2016-07-29,"dead","MAIN;DEADT;ST",1,"D",20664
"353",850,1054,"100952","100952","PSYBER","721",132.21,417.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"354",851,1055,"100953","100953","PSYBER","721",132.55,417.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"355",856,1060,"100958","100958","PSYBER","721",134.41,419.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"356",862,1068,"100964","100964","SCHMOR","721",133.87,419.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"357",863,1069,"100965","100965","ALCLAT","721",134,419.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"358",869,1076,"100973","100973","PSYBER","721",125.83,412.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"359",871,1078,"100975","100975","GUAGUI","721",126.64,411.95,611458,6,NA,NA,NA,2016-07-28,"dead","MAIN;DEADT",1,"D",20663
"360",878,1085,"100981","100981","PSYBER","721",126.82,414.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"361",879,1086,"100982","100982","CECSCH","721",127.03,414.6,611459,6,NA,NA,NA,2016-07-28,"dead","MAIN;DEADT",1,"D",20663
"362",881,1088,"100984","100984","CECSCH","721",129.79,410.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"363",883,1090,"100986","100986","PREMON","721",129.21,414.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"364",886,1093,"100989","100989","PSYBER","721",127.36,415.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"365",888,1095,"100990","100990","PSYBER","721",127.2,415.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"366",890,1097,"100992","100992","ALCLAT","721",127.5,416.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"367",891,1098,"100993","100993","PSYBER","721",127.65,416.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"368",892,1099,"100994","100994","SCHMOR","721",126.9,416.11,611467,6,NA,NA,NA,2016-07-28,"dead","MAIN;DEADT",1,"D",20663
"369",893,1100,"100995","100995","CECSCH","721",127.45,416.02,611468,6,NA,NA,NA,2016-07-28,"dead","MAIN;DEADT;B",1,"D",20663
"370",895,1103,"100998","100998","PSYBER","721",128.04,416.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"371",896,1104,"100999","100999","PSYBER","721",129.37,415.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"372",1463,1793,"101644","101644","CECSCH","721",139.13,404.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"373",1465,1795,"101647","101646","PSYBRA","721",138.45,404.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"374",1465,1796,"101647","101647","PSYBRA","721",138.45,404.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"375",1466,1797,"101648","101648","SCHMOR","721",137.31,404.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"376",1471,1802,"101652","101652","MELHER","721",136.18,403.93,611526,6,123,"1.25",1.25,2016-07-29,"alive","MAIN;A",1,"A",20664
"377",1483,1817,"101666","101666","CASARB","721",137.21,405.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"378",1493,1829,"101678","101678","PSYBRA","721",138.1,405.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"379",1496,1832,"101681","101681","TETBAL","721",139.27,409.63,611537,6,98,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"380",1500,1838,"101687","101687","PSYBRA","721",138.25,414.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"381",1500,1839,"101687","101688","PSYBRA","721",138.25,414.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"382",1500,1840,"101687","101690","PSYBRA","721",138.25,414.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"383",1505,1845,"101693","101693","SCHMOR","721",138.03,414.98,611550,6,209,"1.3",1.32,2016-07-29,"alive","MAIN;A",1,"A",20664
"384",1506,1846,"101694","101694","SCHMOR","721",138.06,414.37,611551,6,137,"1.3",1.3,2016-07-29,"alive","MAIN;A",1,"A",20664
"385",1789,2179,"102015","102015","PREMON","621",102.3,401.6,608668,6,123,"1.3",1.3,2016-07-21,"alive","MAIN;A",1,"A",20656
"386",1800,2190,"102025","102025","CECSCH","621",104.33,402.28,608669,6,313,"1.75",1.75,2016-07-21,"alive","MAIN;A",1,"A",20656
"387",1802,2192,"102031","102031","SCHMOR","621",104.8,402.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"388",1805,2195,"102034","102034","PSYBRA","621",100.24,405.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"389",1805,2196,"102034","102035","PSYBRA","621",100.24,405.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"390",1805,2197,"102034","102036","PSYBRA","621",100.24,405.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"391",1805,2198,"102034","102037","PSYBRA","621",100.24,405.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"392",1805,2199,"102034","102038","PSYBRA","621",100.24,405.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"393",1806,2200,"102039","102039","CECSCH","621",103.73,405.26,608675,6,NA,NA,NA,2016-07-21,"dead","MAIN;DEADT;ST",1,"D",20656
"394",1811,2205,"102043","102043","PSYBRA","621",103.35,405.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"395",1812,2206,"102044","102044","SLOBER","621",104.19,405.2,608676,6,50,"1.25",1.24,2016-07-21,"alive","MAIN;A",1,"A",20656
"396",1814,2208,"102046","102046","CECSCH","621",101.48,409.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"397",1822,2217,"102058","102058","CORBOR","621",102.92,406.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"398",1827,2222,"102063","102063","PSYBRA","621",100.46,415.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"399",1832,2227,"102068","102068","CASARB","621",104.3,414.76,608685,6,NA,NA,NA,2016-07-21,"broken below","MAIN;A;LS;B",1,"G",20656
"400",1832,2228,"102068","102069","CASARB","621",104.3,414.76,608686,6,105,"1.3",1.3,2016-07-21,"alive","SPROUT;A",1,"A",20656
"401",1835,2231,"102071","102071","GUAGUI","621",104.14,416.52,608696,6,NA,NA,NA,2016-07-21,"dead","MAIN;DEADT;B",1,"D",20656
"402",1837,2233,"102073","102073","PSYBRA","621",104.96,415.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"403",1837,2234,"102073","102074","PSYBRA","621",104.96,415.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"404",1841,2241,"102081","102081","PSYBRA","621",104.46,412.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"405",1848,2248,"102088","102088","PIPGLA","621",103.95,410.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"406",1849,2249,"102089","102089","PSYBRA","621",102.46,410.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"407",1849,2250,"102089","102090","PSYBRA","621",102.46,410.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"408",1849,2251,"102089","102091","PSYBRA","621",102.46,410.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"409",1849,2252,"102089","102092","PSYBRA","621",102.46,410.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"410",1849,2253,"102089","102093","PSYBRA","621",102.46,410.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
